Season;Date;Location;Event Type;Event Name;Round Number;Round Name;Player;Player ID;Club;Game Number;Score;Handicap;Cumulative Score;Stage Rank;Cut Line;Cut Basis;Overall Cumulative Score
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Regina Gahr;38555;;1;178;0;338;11;;;1201
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Rica Jahre;38980;;1;161;0;343;9;;;1204
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Roswitha Schulz-Burkert;25347;;1;132;0;265;21;;;1081
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Sabaithip Mekjinda;38780;;1;174;0;340;10;;;1235
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Stephanie Fischer;38789;;1;141;0;276;20;;;1052
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Alexandra Mareiser;7083;;2;203;0;603;1;;;1756
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Anika Kristof;38045;;2;170;0;602;2;;;1802
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Bianca Leinemann;38876;;2;138;0;441;18;;;1365
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Denise Schwertfeger;38934;;2;125;0;404;19;;;1234
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Else Schuster;7709;;2;120;0;468;15;;;1356
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Helene Schick;38931;;2;149;0;476;12;;;1447
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Ingeborg Schmitt;7974;;2;126;0;374;22;;;1193
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Jana Witthinrich;38355;;2;203;0;567;3;;;1511
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Johanna Groll;25630;;2;184;0;565;4;;;1587
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Julia Völlmerk;16093;;2;165;0;528;7;;;1648
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Katharina Mang;25329;;2;140;0;444;17;;;1472
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Laura Piros;36696;;2;191;0;537;6;;;1813
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Marina Weiske;7154;;2;173;0;495;8;;;1542
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Monika Schott;16594;;2;144;0;461;16;;;1481
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Nadja Seidlein;38173;;2;160;0;487;9;;;1354
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Natalie Groll;25857;;2;200;0;554;5;;;1658
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Nicole Schott;16595;;2;164;0;471;14;;;1460
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Regina Gahr;38555;;2;145;0;483;11;;;1346
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Rica Jahre;38980;;2;129;0;472;13;;;1333
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Roswitha Schulz-Burkert;25347;;2;120;0;385;21;;;1201
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Sabaithip Mekjinda;38780;;2;147;0;487;10;;;1382
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Stephanie Fischer;38789;;2;118;0;394;20;;;1170
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Alexandra Mareiser;7083;;3;166;0;769;2;;;1922
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Anika Kristof;38045;;3;219;0;821;1;;;2021
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Bianca Leinemann;38876;;3;157;0;598;18;;;1522
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Denise Schwertfeger;38934;;3;123;0;527;20;;;1357
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Else Schuster;7709;;3;171;0;639;12;;;1527
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Helene Schick;38931;;3;179;0;655;10;;;1626
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Ingeborg Schmitt;7974;;3;151;0;525;21;;;1344
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Jana Witthinrich;38355;;3;190;0;757;3;;;1701
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Johanna Groll;25630;;3;181;0;746;4;;;1768
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Julia Völlmerk;16093;;3;188;0;716;5;;;1836
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Katharina Mang;25329;;3;169;0;613;16;;;1641
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Laura Piros;36696;;3;170;0;707;7;;;1983
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Marina Weiske;7154;;3;166;0;661;9;;;1708
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Monika Schott;16594;;3;169;0;630;13;;;1650
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Nadja Seidlein;38173;;3;136;0;623;15;;;1490
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Natalie Groll;25857;;3;156;0;710;6;;;1814
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Nicole Schott;16595;;3;194;0;665;8;;;1654
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Regina Gahr;38555;;3;170;0;653;11;;;1516
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Rica Jahre;38980;;3;153;0;625;14;;;1486
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Roswitha Schulz-Burkert;25347;;3;151;0;536;19;;;1352
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Sabaithip Mekjinda;38780;;3;126;0;613;17;;;1508
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Stephanie Fischer;38789;;3;119;0;513;22;;;1289
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Alexandra Mareiser;7083;;4;197;0;966;2;;;2119
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Anika Kristof;38045;;4;214;0;1035;1;;;2235
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Bianca Leinemann;38876;;4;144;0;742;18;;;1666
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Denise Schwertfeger;38934;;4;191;0;718;19;;;1548
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Else Schuster;7709;;4;143;0;782;13;;;1670
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Helene Schick;38931;;4;160;0;815;11;;;1786
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Ingeborg Schmitt;7974;;4;136;0;661;22;;;1480
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Jana Witthinrich;38355;;4;179;0;936;3;;;1880
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Johanna Groll;25630;;4;155;0;901;5;;;1923
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Julia Völlmerk;16093;;4;153;0;869;6;;;1989
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Katharina Mang;25329;;4;159;0;772;14;;;1800
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Laura Piros;36696;;4;198;0;905;4;;;2181
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Marina Weiske;7154;;4;157;0;818;10;;;1865
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Monika Schott;16594;;4;153;0;783;12;;;1803
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Nadja Seidlein;38173;;4;139;0;762;17;;;1629
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Natalie Groll;25857;;4;151;0;861;7;;;1965
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Nicole Schott;16595;;4;191;0;856;8;;;1845
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Regina Gahr;38555;;4;166;0;819;9;;;1682
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Rica Jahre;38980;;4;140;0;765;16;;;1626
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Roswitha Schulz-Burkert;25347;;4;153;0;689;20;;;1505
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Sabaithip Mekjinda;38780;;4;153;0;766;15;;;1661
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Stephanie Fischer;38789;;4;158;0;671;21;;;1447
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Alexandra Mareiser;7083;;5;150;0;1116;2;;;2269
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Anika Kristof;38045;;5;206;0;1241;1;;;2441
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Bianca Leinemann;38876;;5;157;0;899;18;;;1823
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Denise Schwertfeger;38934;;5;153;0;871;19;;;1701
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Else Schuster;7709;;5;188;0;970;12;;;1858
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Helene Schick;38931;;5;169;0;984;11;;;1955
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Ingeborg Schmitt;7974;;5;116;0;777;22;;;1596
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Jana Witthinrich;38355;;5;157;0;1093;4;;;2037
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Johanna Groll;25630;;5;158;0;1059;6;;;2081
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Julia Völlmerk;16093;;5;168;0;1037;7;;;2157
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Katharina Mang;25329;;5;183;0;955;13;;;1983
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Laura Piros;36696;;5;165;0;1070;5;;;2346
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Marina Weiske;7154;;5;214;0;1032;8;;;2079
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Monika Schott;16594;;5;156;0;939;15;;;1959
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Nadja Seidlein;38173;;5;155;0;917;16;;;1784
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Natalie Groll;25857;;5;235;0;1096;3;;;2200
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Nicole Schott;16595;;5;152;0;1008;9;;;1997
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Regina Gahr;38555;;5;168;0;987;10;;;1850
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Rica Jahre;38980;;5;177;0;942;14;;;1803
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Roswitha Schulz-Burkert;25347;;5;145;0;834;20;;;1650
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Sabaithip Mekjinda;38780;;5;138;0;904;17;;;1799
25/26;2026-05-10;Rottendorf;tournament;Bayerische Meisterschaft - Frauen Einzel;2;Zwischenlauf;Stephanie Fischer;38789;;5;127;0;798;21;;;1574
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Alexander Schmidt;16292;;0;167;0;167;55;;;167
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Alexander Scholz;16352;;0;170;0;170;45;;;170
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andre Michow;16965;;0;266;0;266;2;;;266
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andreas Brendel;38033;;0;199;0;199;14;;;199
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andreas Hernitschek;16386;;0;249;0;249;4;;;249
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andreas Hölzl;38305;;0;200;0;200;12;;;200
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andreas Schöllhorn;38568;;0;163;0;163;65;;;163
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Anton Mutz;25005;;0;166;0;166;57;;;166
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Asterios Fourkiotis;25555;;0;132;0;132;91;;;132
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Bernd Trapphardt;16559;;0;181;0;181;36;;;181
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Bernd Wiemken;25203;;0;232;0;232;6;;;232
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Blasius Stibel;7849;;0;174;0;174;42;;;174
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Bodo Konieczny;18802;;0;268;0;268;1;;;268
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Carlo Luft;38652;;0;189;0;189;28;;;189
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Erlacher;16760;;0;190;0;190;26;;;190
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Feller;16007;;0;133;0;133;89;;;133
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Lechner;25064;;0;169;0;169;48;;;169
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Rechenberg;7865;;0;174;0;174;43;;;174
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Schlegl;38554;;0;0;0;0;96;;;0
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Schrempf;7646;;0;226;0;226;7;;;226
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Schuster;7723;;0;169;0;169;49;;;169
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Daniel Alexander;16443;;0;216;0;216;8;;;216
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Daniel Börding;7591;;0;168;0;168;52;;;168
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Daniel Hellmich;7314;;0;180;0;180;37;;;180
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Daniel Schwank;16215;;0;193;0;193;17;;;193
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Dieter Schuster;7721;;0;146;0;146;82;;;146
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Eduard Bolender;25408;;0;170;0;170;46;;;170
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Enno Jackwerth;16263;;0;147;0;147;80;;;147
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Eric Gogala;46005;;0;192;0;192;23;;;192
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Florian Hanauer;38001;;0;193;0;193;18;;;193
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Florian Stangl;25690;;0;183;0;183;33;;;183
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Frank Wiemken;25205;;0;211;0;211;11;;;211
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Gregor Arapow;38575;;0;147;0;147;81;;;147
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Günter Denz;16398;;0;184;0;184;32;;;184
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Harald Eggl;25229;;0;154;0;154;74;;;154
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Harald Laub;7597;;0;193;0;193;19;;;193
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Horst Schön;16346;;0;179;0;179;39;;;179
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jan Musiol;25166;;0;179;0;179;40;;;179
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jochen Birkner;7937;;0;168;0;168;53;;;168
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jochen Mücke;38842;;0;165;0;165;58;;;165
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jörg Woyscheszik;25350;;0;127;0;127;93;;;127
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jürgen Harry Schmitt;7961;;0;143;0;143;85;;;143
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jürgen Reichel;7772;;0;134;0;134;88;;;134
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Kai Bräutigam;38115;;0;187;0;187;30;;;187
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Kilian Kral;38510;;0;182;0;182;34;;;182
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Klaus Lilge;7080;;0;149;0;149;79;;;149
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Lucas Kasenbacher;25340;;0;168;0;168;54;;;168
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Lukas Pfaff;38909;;0;142;0;142;87;;;142
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Manfred Weidinger;38851;;0;145;0;145;84;;;145
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Marc Schmidt;38734;;0;146;0;146;83;;;146
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Marcel Müller;28367;;0;169;0;169;50;;;169
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Marco Probst;7602;;0;192;0;192;24;;;192
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Mario Burghardt;12248;;0;162;0;162;66;;;162
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Markus Fischer;38237;;0;157;0;157;73;;;157
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Markus Hanauer;38214;;0;191;0;191;25;;;191
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Matthias Kuchling;16583;;0;161;0;161;67;;;161
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Max Wiemken;25557;;0;179;0;179;41;;;179
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Michael Brandt;38110;;0;200;0;200;13;;;200
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Michael Eisenmann-Seybold;7595;;0;188;0;188;29;;;188
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Michael Ring;7317;;0;199;0;199;15;;;199
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Moritz Wiemken;25830;;0;248;0;248;5;;;248
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Nicolas Hoffmann;38935;;0;151;0;151;77;;;151
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Nicolas Kabel;38092;;0;159;0;159;69;;;159
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Niklas Weiske;25484;;0;185;0;185;31;;;185
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Oliver Schütze;38550;;0;180;0;180;38;;;180
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Patrick Baszler;7886;;0;169;0;169;51;;;169
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Patrick Freudl;16796;;0;170;0;170;47;;;170
